SKU,color,size�,Main Product Title,Variant Compare At Price,Variant Price,Variant Inventory Qty,Image Src
pure-organza-handloom-banarasi-saree-10,Default,MEDIUM,Pure Organza Handloom Banarasi Saree,40999,18999,9,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3752.jpg?v=1693666028|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3628.jpg?v=1693666121|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3755.jpg?v=1693666121|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3754.jpg?v=1693666121|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3629.jpg?v=1693666121|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3617.jpg?v=1693666029|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3626.jpg?v=1693666029|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3623.jpg?v=1693666028|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3625.jpg?v=1693666028
pure-chanderi-wide-stripe-saree-6,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3713.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3655.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3715.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3714.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3648.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3651.jpg?v=1693588057|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3646.jpg?v=1693588057
pure-chanderi-wide-stripe-saree-2,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3737.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3690.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3739.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3738.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3686.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3684.jpg?v=1693587929|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3683.jpg?v=1693587929
pure-chanderi-wide-stripe-saree,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3733.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3697.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3736.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3735.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3696.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3692.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3694.jpg?v=1693584679|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3691.jpg?v=1693584679
pure-chanderi-wide-stripe-saree-5,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3710.jpg?v=1693563870|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3674.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3712.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3711.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3673_JPG.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3672.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3671.jpg?v=1693565819|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3670.jpg?v=1693563864
pure-chanderi-wide-stripe-saree-4,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3740.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3679.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3742.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3741.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3678.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3676.jpg?v=1693563671|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3675.jpg?v=1693563671
pure-chanderi-wide-stripe-saree-3,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3716.jpg?v=1693563534|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3669.jpg?v=1693563535|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3718.jpg?v=1693563534|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3717.jpg?v=1693563535|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3666_JPG.jpg?v=1693563535|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3662.jpg?v=1693563535|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3661.jpg?v=1693563534
copy-of-pure-chanderi-wide-stripe-saree,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3719.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3704.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3720.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3721.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3703_JPG.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3700.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3699_JPG.jpg?v=1693562918|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3701.jpg?v=1693562915
pure-chanderi-wide-stripe-saree-1,Default,MEDIUM,Pure Chanderi Wide Stripe Saree,15999,6999,11,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3731.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3709.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3708_JPG.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3729.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3732.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3706.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3705_JPG.jpg?v=1693562430|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3707.jpg?v=1693562414
pure-organza-satan-buta-check-handloom-banarasi-saree,Default,MEDIUM,PURE ORGANZA SATIN BUTA CHECK HANDLOOM BANARASI SAREE,32999,17999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2959.jpg?v=1692271269|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2964.jpg?v=1692271269|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2963.jpg?v=1692271269|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2957.jpg?v=1692271269
pure-organza-satan-buta-handloom-banarasi-saree,Default,MEDIUM,PURE ORGANZA SATIN BUTA HANDLOOM BANARASI SAREE,32999,17999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2929.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2937.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2927.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2930.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2938.jpg?v=1692270222|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3003.jpg?v=1692270401|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3004.jpg?v=1692270418|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3006.jpg?v=1692270467
pure-organza-satan-buta-handloom-banarasi-saree,Default,MEDIUM,PURE ORGANZA SATIN BUTA HANDLOOM BANARASI SAREE,32999,17999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2929.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2937.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2927.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2930.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2938.jpg?v=1692270222|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3003.jpg?v=1692270401|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3004.jpg?v=1692270418|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3006.jpg?v=1692270467
pure-organza-satan-buta-handloom-banarasi-saree,Default,MEDIUM,PURE ORGANZA SATIN BUTA HANDLOOM BANARASI SAREE,32999,17999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2929.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2937.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2927.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2930.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2938.jpg?v=1692270222|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3003.jpg?v=1692270401|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3004.jpg?v=1692270418|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3006.jpg?v=1692270467
pure-organza-satan-buta-handloom-banarasi-saree,Default,MEDIUM,PURE ORGANZA SATIN BUTA HANDLOOM BANARASI SAREE,32999,17999,0,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2929.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2937.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2927.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2930.jpg?v=1692270231|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2938.jpg?v=1692270222|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3003.jpg?v=1692270401|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3004.jpg?v=1692270418|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3006.jpg?v=1692270467
pure-organza-handloom-banarasi-saree-9,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2932.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2942.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2931.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2933.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2943.jpg?v=1692269839|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2946.jpg?v=1692269966|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2949.jpg?v=1692269981
pure-organza-handloom-banarasi-saree-9,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2932.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2942.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2931.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2933.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2943.jpg?v=1692269839|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2946.jpg?v=1692269966|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2949.jpg?v=1692269981
pure-organza-handloom-banarasi-saree-9,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2932.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2942.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2931.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2933.jpg?v=1692269849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2943.jpg?v=1692269839|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2946.jpg?v=1692269966|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2949.jpg?v=1692269981
pure-organza-handloom-banarasi-saree-6,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2935.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2939.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2936.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2934.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2941.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2981.jpg?v=1692268471|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2993.jpg?v=1692268489
pure-organza-handloom-banarasi-saree-6,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2935.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2939.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2936.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2934.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2941.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2981.jpg?v=1692268471|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2993.jpg?v=1692268489
pure-organza-handloom-banarasi-saree-6,Default,MEDIUM,PURE ORGANZA HANDLOOM BANARASI SAREE,32999,15999,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2935.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2939.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2936.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2934.jpg?v=1692268449|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2941.jpg?v=1692268448|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2981.jpg?v=1692268471|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2993.jpg?v=1692268489
pure-banarasi-organza-kadua-dupatta-7,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3037.jpg?v=1691676359|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3174.jpg?v=1691676420|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3171.jpg?v=1691676420|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3173.jpg?v=1691676420|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3097.jpg?v=1691676420|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3083.jpg?v=1691676420
pure-banarasi-organza-kadua-dupatta-6,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3036.jpg?v=1691676048|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3156.jpg?v=1691676084|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3157.jpg?v=1691676084|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3155.jpg?v=1691676084|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3087.jpg?v=1691676084|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3086.jpg?v=1691676084
pure-banarasi-organza-kadua-dupatta-5,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3034.jpg?v=1691675822|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3180.jpg?v=1691675914|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3178.jpg?v=1691675914|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3179.jpg?v=1691675914|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3094.jpg?v=1691675914|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3095.jpg?v=1691675913
pure-banarasi-organza-kadua-dupatta-4,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3023.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3204.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3202.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3066.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3203.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3068.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3063.jpg?v=1691587010
pure-banarasi-organza-kadua-dupatta-4,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,0,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3023.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3204.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3202.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3066.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3203.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3068.jpg?v=1691587010|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_3063.jpg?v=1691587010
pure-banarasi-organza-kadua-dupatta-3,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3022.jpg?v=1691511063|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3188.jpg?v=1691511092|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3189.jpg?v=1691511092|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3187.jpg?v=1691511092|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3077.jpg?v=1691511092
copy-of-pure-banarasi-organza-kadua-dupatta-1,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3020.jpg?v=1691510860|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3182.jpg?v=1691510871|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3183.jpg?v=1691510871|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3181.jpg?v=1691510871|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3080.jpg?v=1691510871|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3079.jpg?v=1691510871
pure-banarasi-organza-kadua-dupatta-2,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,0,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3019.jpg?v=1691510326|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3135.jpg?v=1691510341|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3134.jpg?v=1691510341|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3136.jpg?v=1691510341|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3060.jpg?v=1691510341|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3058.jpg?v=1691510337
copy-of-pure-banarasi-organza-kadua-dupatta,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3016.jpg?v=1691510186|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3131.jpg?v=1691510226|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3132.jpg?v=1691510226|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3062.jpg?v=1691510226|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3061.jpg?v=1691510226
pure-banarasi-organza-kadua-dupatta-1,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3013.jpg?v=1691509849|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3124.jpg?v=1691509897|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3122.jpg?v=1691509897|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3123.jpg?v=1691509897|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3056.jpg?v=1691509897|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3055.jpg?v=1691509897
pure-banarasi-organza-kadua-dupatta,Default,MEDIUM,Pure Banarasi Organza Kadua Dupatta,18999,8499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3011.jpg?v=1691579732|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3112.jpg?v=1691579732|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3115.jpg?v=1691579732|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3114.jpg?v=1691579732|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3051.jpg?v=1691579732|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_3050_59105a1d-da72-4575-9b67-98611125e612.jpg?v=1691579732
pure-chanderi-stripe-saree,Default,MEDIUM,Pure Chanderi Stripe Saree,13999,6499,10,https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2350.jpg?v=1691505364|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2327.jpg?v=1691505364|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2352.jpg?v=1691505363|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2351.jpg?v=1691505364|https://cdn.shopify.com/s/files/1/0778/6181/4564/files/IMG_2326.jpg?v=1691505364|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2354.jpg?v=1691505404|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2357.jpg?v=1691505436|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2348.jpg?v=1691505458|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2361.jpg?v=1691505479|https://cdn.shopify.com/s/files/1/0778/6181/4564/products/IMG_2340.jpg?v=1691505498
